Date,Title,Text,Processed Title,Processed Text,Sentence Title,Sentence Text,Label Title,Score Title,Label Text,Score Text
2020-04-28,Top 5 Things to Watch in Markets in the Week Ahead,"By Barani Krishnan 
Investing.com - Gold prices dipped for a third-straight day as bullion’s biggest movers stayed to the sidelines watching the gradual reopening of business in...",top 5 things to watch in markets in the week ahead,by barani krishnan  investingcom  gold prices dipped for a thirdstraight day as bullions biggest movers stayed to the sidelines watching the gradual reopening of business in,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by barani krishnan investingcom gold prices dipped for a thirdstraight day as bullions biggest movers stayed to the sidelines watching the gradual reopening of business in"" → NEGATIVE (0.9959)",POSITIVE,0.999607264995575,NEGATIVE,-0.995881199836731
2020-04-28,Dow Futures Move Higher As Investors Brace for Earnings,"By Gina Lee, Peter Nurse and Kim Khan 
Investing.com - Drugmaker Pfizer (NYSE:PFE) could have a vaccine for Covid-19 to use in emergencies by the fall if testing goes well,...",dow futures move higher as investors brace for earnings,by gina lee peter nurse and kim khan  investingcom  drugmaker pfizer nysepfe could have a vaccine for covid19 to use in emergencies by the fall if testing goes well,"Sentence: ""dow futures move higher as investors brace for earnings"" → NEGATIVE (0.9324)","Sentence: ""by gina lee peter nurse and kim khan investingcom drugmaker pfizer nysepfe could have a vaccine for covid19 to use in emergencies by the fall if testing goes well"" → NEGATIVE (0.9369)",NEGATIVE,-0.9323559403419495,NEGATIVE,-0.9368764162063599
2020-04-28,Top 5 Things to Watch in Markets in the Week Ahead,"By Steve Holland and Doina Chiacu
WASHINGTON (Reuters) - U.S. President Donald Trump's pause in holding White House coronavirus briefings only lasted the weekend as he took center...",top 5 things to watch in markets in the week ahead,by steve holland and doina chiacu washington reuters  us president donald trumps pause in holding white house coronavirus briefings only lasted the weekend as he took center,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by steve holland and doina chiacu washington reuters us president donald trumps pause in holding white house coronavirus briefings only lasted the weekend as he took center"" → NEGATIVE (0.9959)",POSITIVE,0.999607264995575,NEGATIVE,-0.9958594441413879
2020-04-28,Dow Futures Move Higher As Investors Brace for Earnings,"By Nathan Layne and Maria Caspani
(Reuters) - New York Governor Andrew Cuomo said on Monday his stay-at-home order will likely be extended beyond May 15 in many parts of the state,...",dow futures move higher as investors brace for earnings,by nathan layne and maria caspani reuters  new york governor andrew cuomo said on monday his stayathome order will likely be extended beyond may 15 in many parts of the state,"Sentence: ""dow futures move higher as investors brace for earnings"" → NEGATIVE (0.9324)","Sentence: ""by nathan layne and maria caspani reuters new york governor andrew cuomo said on monday his stayathome order will likely be extended beyond may 15 in many parts of the state"" → NEGATIVE (0.9716)",NEGATIVE,-0.9323559403419495,NEGATIVE,-0.971626341342926
2020-04-27,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com – Certain areas of New York state will reopen in the middle of next month, Governor Andrew Cuomo said Monday.
General Motors...",oil rises as opec members voice support for supply cut,by gina lee peter nurse and kim khan investingcom  certain areas of new york state will reopen in the middle of next month governor andrew cuomo said monday general motors,"Sentence: ""oil rises as opec members voice support for supply cut"" → POSITIVE (0.8193)","Sentence: ""by gina lee peter nurse and kim khan investingcom certain areas of new york state will reopen in the middle of next month governor andrew cuomo said monday general motors"" → NEGATIVE (0.9944)",POSITIVE,0.819317638874054,NEGATIVE,-0.9943698048591614
2020-04-27,Top 5 Things to Watch in Markets in the Week Ahead,"By Tina Bellon
NEW YORK (Reuters) - New York City, the epicenter of the U.S. coronavirus outbreak, will close some streets to vehicle traffic, expand sidewalks and create temporary...",top 5 things to watch in markets in the week ahead,by tina bellon new york reuters  new york city the epicenter of the us coronavirus outbreak will close some streets to vehicle traffic expand sidewalks and create temporary,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by tina bellon new york reuters new york city the epicenter of the us coronavirus outbreak will close some streets to vehicle traffic expand sidewalks and create temporary"" → NEGATIVE (0.796)",POSITIVE,0.999607264995575,NEGATIVE,-0.7959670424461365
2020-04-24,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com - President Donald Trump signed Friday the fourth U.S. stimulus package to aid the economy during the Covid-19 pandemic.
And...",top 5 things to watch in markets in the week ahead,by gina lee peter nurse and kim khan investingcom  president donald trump signed friday the fourth us stimulus package to aid the economy during the covid19 pandemic and,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gina lee peter nurse and kim khan investingcom president donald trump signed friday the fourth us stimulus package to aid the economy during the covid19 pandemic and"" → POSITIVE (0.7765)",POSITIVE,0.999607264995575,POSITIVE,0.7765156030654907
2020-04-23,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com – New York state showed an infection rate from Covid-19 of nearly 14%, the governor said Thursday.
Another round of...",top 5 things to watch in markets in the week ahead,by gina lee peter nurse and kim khan investingcom  new york state showed an infection rate from covid19 of nearly 14 the governor said thursday another round of,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gina lee peter nurse and kim khan investingcom new york state showed an infection rate from covid19 of nearly 14 the governor said thursday another round of"" → NEGATIVE (0.9999)",POSITIVE,0.999607264995575,NEGATIVE,-0.9998700618743896
2020-04-23,Top 5 Things to Watch in Markets in the Week Ahead,"By Brad Brooks and Andrew Hay
(Reuters) - Each day, hundreds of residents of Galveston County, Texas, are tested for the new coronavirus. Free diagnostic tests are being offered to...",top 5 things to watch in markets in the week ahead,by brad brooks and andrew hay reuters  each day hundreds of residents of galveston county texas are tested for the new coronavirus free diagnostic tests are being offered to,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by brad brooks and andrew hay reuters each day hundreds of residents of galveston county texas are tested for the new coronavirus free diagnostic tests are being offered to"" → POSITIVE (0.9859)",POSITIVE,0.999607264995575,POSITIVE,0.9858701229095459
2020-04-22,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com - Former New York Mayor Michael Bloomberg will be working on a Covid-19 testing/tracing program for New York, Connecticut and...",top 5 things to watch in markets in the week ahead,by gina lee peter nurse and kim khan investingcom  former new york mayor michael bloomberg will be working on a covid19 testingtracing program for new york connecticut and,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gina lee peter nurse and kim khan investingcom former new york mayor michael bloomberg will be working on a covid19 testingtracing program for new york connecticut and"" → POSITIVE (0.9734)",POSITIVE,0.999607264995575,POSITIVE,0.9734476208686829
2020-04-22,Top 5 Things to Watch in Markets in the Week Ahead,"By Doina Chiacu and Steve Holland
WASHINGTON (Reuters) - President Donald Trump and New York Governor Andrew Cuomo, two prominent figures in the U.S. coronavirus crisis who are...",top 5 things to watch in markets in the week ahead,by doina chiacu and steve holland washington reuters  president donald trump and new york governor andrew cuomo two prominent figures in the us coronavirus crisis who are,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by doina chiacu and steve holland washington reuters president donald trump and new york governor andrew cuomo two prominent figures in the us coronavirus crisis who are"" → POSITIVE (0.965)",POSITIVE,0.999607264995575,POSITIVE,0.9649721384048462
2020-04-22,Dow Futures Move Higher As Investors Brace for Earnings,"By Farah Master
HONG KONG (Reuters) - Demand for plant-based protein foods is surging in Asia, suppliers say, as suspicion over possible links between wild animal meat and the new...",dow futures move higher as investors brace for earnings,by farah master hong kong reuters  demand for plantbased protein foods is surging in asia suppliers say as suspicion over possible links between wild animal meat and the new,"Sentence: ""dow futures move higher as investors brace for earnings"" → NEGATIVE (0.9324)","Sentence: ""by farah master hong kong reuters demand for plantbased protein foods is surging in asia suppliers say as suspicion over possible links between wild animal meat and the new"" → NEGATIVE (0.6496)",NEGATIVE,-0.9323559403419495,NEGATIVE,-0.6495659947395325
2020-04-22,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Deena Beasley
(Reuters) - An old malaria drug touted by U.S. President Donald Trump as a ""game changer"" in the fight against the coronavirus provided no benefit and potentially...",oil rises as opec members voice support for supply cut,by deena beasley reuters  an old malaria drug touted by us president donald trump as a game changer in the fight against the coronavirus provided no benefit and potentially,"Sentence: ""oil rises as opec members voice support for supply cut"" → POSITIVE (0.8193)","Sentence: ""by deena beasley reuters an old malaria drug touted by us president donald trump as a game changer in the fight against the coronavirus provided no benefit and potentially"" → NEGATIVE (0.9997)",POSITIVE,0.819317638874054,NEGATIVE,-0.9997382760047913
2020-04-21,Top 5 Things to Watch in Markets in the Week Ahead,"By Kim Khan
Investing.com - Details of the next round of federal support for U.S. small businesses emerged Tuesday.
The bill will provide $250 billion more for the Paycheck...",top 5 things to watch in markets in the week ahead,by kim khan investingcom  details of the next round of federal support for us small businesses emerged tuesday the bill will provide 250 billion more for the paycheck,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by kim khan investingcom details of the next round of federal support for us small businesses emerged tuesday the bill will provide 250 billion more for the paycheck"" → NEGATIVE (0.9694)",POSITIVE,0.999607264995575,NEGATIVE,-0.9694055914878845
2020-04-21,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com – Hospitalizations in New York state for Covid1-9 are ""basically flat,"" according to its governor. 
The World Health...",top 5 things to watch in markets in the week ahead,by gina lee peter nurse and kim khan investingcom  hospitalizations in new york state for covid19 are basically flat according to its governor  the world health,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gina lee peter nurse and kim khan investingcom hospitalizations in new york state for covid19 are basically flat according to its governor the world health"" → NEGATIVE (1.0)",POSITIVE,0.999607264995575,NEGATIVE,-0.9999791383743286
2020-04-20,Top 5 Things to Watch in Markets in the Week Ahead,"By Gregory Scruggs
OLYMPIA, WA. (Reuters) - An estimated 2,500 people rallied at the Washington state capitol on Sunday to protest Democratic Governor Jay Inslee’s stay-at-home...",top 5 things to watch in markets in the week ahead,by gregory scruggs olympia wa reuters  an estimated 2500 people rallied at the washington state capitol on sunday to protest democratic governor jay inslees stayathome,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gregory scruggs olympia wa reuters an estimated 2500 people rallied at the washington state capitol on sunday to protest democratic governor jay inslees stayathome"" → NEGATIVE (0.9931)",POSITIVE,0.999607264995575,NEGATIVE,-0.9931324124336243
2020-04-16,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com - President Donald Trump will unveil his guidelines for restarting the U.S. economy Thursday evening, and those guidelines will...",top 5 things to watch in markets in the week ahead,by gina lee peter nurse and kim khan investingcom  president donald trump will unveil his guidelines for restarting the us economy thursday evening and those guidelines will,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gina lee peter nurse and kim khan investingcom president donald trump will unveil his guidelines for restarting the us economy thursday evening and those guidelines will"" → POSITIVE (0.929)",POSITIVE,0.999607264995575,POSITIVE,0.9290047287940979
2020-04-16,Top 5 Things to Watch in Markets in the Week Ahead,"By Maria Caspani and Jessica Resnick-Ault
NEW YORK (Reuters) - The death toll from the coronavirus pandemic in the United States approached 31,000 on Wednesday as governors began...",top 5 things to watch in markets in the week ahead,by maria caspani and jessica resnickault new york reuters  the death toll from the coronavirus pandemic in the united states approached 31000 on wednesday as governors began,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by maria caspani and jessica resnickault new york reuters the death toll from the coronavirus pandemic in the united states approached 31000 on wednesday as governors began"" → NEGATIVE (0.9707)",POSITIVE,0.999607264995575,NEGATIVE,-0.9706746339797974
2020-04-15,Dow Futures Move Higher As Investors Brace for Earnings,"By Gina Lee, Peter Nurse, Kim Khan and Yasin Ebrahim
Investing.com - Germany will begin reopening its economy next week, while some U.S. states seeing lower impact from the...",dow futures move higher as investors brace for earnings,by gina lee peter nurse kim khan and yasin ebrahim investingcom  germany will begin reopening its economy next week while some us states seeing lower impact from the,"Sentence: ""dow futures move higher as investors brace for earnings"" → NEGATIVE (0.9324)","Sentence: ""by gina lee peter nurse kim khan and yasin ebrahim investingcom germany will begin reopening its economy next week while some us states seeing lower impact from the"" → NEGATIVE (0.5042)",NEGATIVE,-0.9323559403419495,NEGATIVE,-0.504241943359375
2020-04-15,Top 5 Things to Watch in Markets in the Week Ahead,"By Megan Davies
NEW YORK (Reuters) - The coronavirus pandemic and economic shutdowns could have multiple second-order impacts such as deflation in some economies, a loss of output,...",top 5 things to watch in markets in the week ahead,by megan davies new york reuters  the coronavirus pandemic and economic shutdowns could have multiple secondorder impacts such as deflation in some economies a loss of output,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by megan davies new york reuters the coronavirus pandemic and economic shutdowns could have multiple secondorder impacts such as deflation in some economies a loss of output"" → NEGATIVE (0.9623)",POSITIVE,0.999607264995575,NEGATIVE,-0.9622536897659302
2020-04-15,Dow Futures Move Higher As Investors Brace for Earnings,"By Tina Bellon
(Reuters) - Uber Technologies (NYSE:UBER) Inc on Wednesday said customers in New York City and the Miami area could now order restaurant meal deliveries over the...",dow futures move higher as investors brace for earnings,by tina bellon reuters  uber technologies nyseuber inc on wednesday said customers in new york city and the miami area could now order restaurant meal deliveries over the,"Sentence: ""dow futures move higher as investors brace for earnings"" → NEGATIVE (0.9324)","Sentence: ""by tina bellon reuters uber technologies nyseuber inc on wednesday said customers in new york city and the miami area could now order restaurant meal deliveries over the"" → NEGATIVE (0.9974)",NEGATIVE,-0.9323559403419495,NEGATIVE,-0.9974262118339539
2020-04-14,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Geoffrey Smith and Kim Khan
Investing.com - A May 1 restart to the U.S. economy may be “a bit overly optimistic,” Anthony Fauci, head of the National...",top 5 things to watch in markets in the week ahead,by gina lee geoffrey smith and kim khan investingcom  a may 1 restart to the us economy may be a bit overly optimistic anthony fauci head of the national,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gina lee geoffrey smith and kim khan investingcom a may 1 restart to the us economy may be a bit overly optimistic anthony fauci head of the national"" → NEGATIVE (0.9498)",POSITIVE,0.999607264995575,NEGATIVE,-0.9498102068901062
2020-04-13,Top 5 Things to Watch in Markets in the Week Ahead,"By Isla Binnie
MADRID (Reuters) - A factory in northern Spain that makes gearboxes for wind turbines welcomed back workers on Monday after a two-week lockdown across the country to...",top 5 things to watch in markets in the week ahead,by isla binnie madrid reuters  a factory in northern spain that makes gearboxes for wind turbines welcomed back workers on monday after a twoweek lockdown across the country to,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by isla binnie madrid reuters a factory in northern spain that makes gearboxes for wind turbines welcomed back workers on monday after a twoweek lockdown across the country to"" → POSITIVE (0.6071)",POSITIVE,0.999607264995575,POSITIVE,0.6070513129234314
2020-04-11,Top 5 Things to Watch in Markets in the Week Ahead,"By Jeff Mason
WASHINGTON (Reuters) - President Donald Trump said on Friday he faced his biggest decision yet with regard to when to re-open the U.S. economy from its coronavirus...",top 5 things to watch in markets in the week ahead,by jeff mason washington reuters  president donald trump said on friday he faced his biggest decision yet with regard to when to reopen the us economy from its coronavirus,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by jeff mason washington reuters president donald trump said on friday he faced his biggest decision yet with regard to when to reopen the us economy from its coronavirus"" → NEGATIVE (0.9992)",POSITIVE,0.999607264995575,NEGATIVE,-0.999210000038147
2020-04-09,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Geoffrey Smith and Kim Khan
Investing.com - U.S. Treasury Secretary Steve Mnuchin said Thursday the U.S. economy could open up next month, while Federal Reserve...",top 5 things to watch in markets in the week ahead,by gina lee geoffrey smith and kim khan investingcom  us treasury secretary steve mnuchin said thursday the us economy could open up next month while federal reserve,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gina lee geoffrey smith and kim khan investingcom us treasury secretary steve mnuchin said thursday the us economy could open up next month while federal reserve"" → NEGATIVE (0.8911)",POSITIVE,0.999607264995575,NEGATIVE,-0.8910893201828003
2020-04-08,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Geoffrey Smith and Kim Khan
Investing.com - Social Distancing is working in New York state and the curve of the coronavirus is flattening, New York Governor Andrew...",top 5 things to watch in markets in the week ahead,by gina lee geoffrey smith and kim khan investingcom  social distancing is working in new york state and the curve of the coronavirus is flattening new york governor andrew,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by gina lee geoffrey smith and kim khan investingcom social distancing is working in new york state and the curve of the coronavirus is flattening new york governor andrew"" → NEGATIVE (0.9132)",POSITIVE,0.999607264995575,NEGATIVE,-0.9131559133529663
2020-04-06,Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Erman
(Reuters) - CVS Health Corp (N:CVS), called on by the Trump administration last month to help test Americans for infections from the new coronavirus, said it was...",top 5 things to watch in markets in the week ahead,by michael erman reuters  cvs health corp ncvs called on by the trump administration last month to help test americans for infections from the new coronavirus said it was,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by michael erman reuters cvs health corp ncvs called on by the trump administration last month to help test americans for infections from the new coronavirus said it was"" → NEGATIVE (0.8727)",POSITIVE,0.999607264995575,NEGATIVE,-0.8727417588233948
2020-04-06,Top 5 Things to Watch in Markets in the Week Ahead,"By Patpicha Tanakasempipat
BANGKOK (Reuters) - The United States had no knowledge of a shipment of face masks bound for Germany that officials in Berlin have accused it of...",top 5 things to watch in markets in the week ahead,by patpicha tanakasempipat bangkok reuters  the united states had no knowledge of a shipment of face masks bound for germany that officials in berlin have accused it of,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by patpicha tanakasempipat bangkok reuters the united states had no knowledge of a shipment of face masks bound for germany that officials in berlin have accused it of"" → NEGATIVE (0.9991)",POSITIVE,0.999607264995575,NEGATIVE,-0.9991119503974915
2020-04-05,Top 5 Things to Watch in Markets in the Week Ahead,"By Dan Burns
(Reuters) - The job losses suffered in March as the U.S. economy shut down in the face of the novel coronavirus pandemic were widespread but still were...",top 5 things to watch in markets in the week ahead,by dan burns reuters  the job losses suffered in march as the us economy shut down in the face of the novel coronavirus pandemic were widespread but still were,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by dan burns reuters the job losses suffered in march as the us economy shut down in the face of the novel coronavirus pandemic were widespread but still were"" → NEGATIVE (0.9964)",POSITIVE,0.999607264995575,NEGATIVE,-0.9963639378547668
2020-04-03,Top 5 Things to Watch in Markets in the Week Ahead,"By Alexander Marrow
MOSCOW (Reuters) - President Vladimir Putin on Friday accepted the third resignation of a regional governor within two days after calling on Russia's far-flung...",top 5 things to watch in markets in the week ahead,by alexander marrow moscow reuters  president vladimir putin on friday accepted the third resignation of a regional governor within two days after calling on russias farflung,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by alexander marrow moscow reuters president vladimir putin on friday accepted the third resignation of a regional governor within two days after calling on russias farflung"" → NEGATIVE (0.9971)",POSITIVE,0.999607264995575,NEGATIVE,-0.9971407651901245
2020-04-03,Dow Futures Move Higher As Investors Brace for Earnings,"By Nathan Layne and Maria Caspani
NEW YORK (Reuters) - New York suffered its deadliest single day from the novel coronavirus, with 562 additional deaths in the last 24 hours for a...",dow futures move higher as investors brace for earnings,by nathan layne and maria caspani new york reuters  new york suffered its deadliest single day from the novel coronavirus with 562 additional deaths in the last 24 hours for a,"Sentence: ""dow futures move higher as investors brace for earnings"" → NEGATIVE (0.9324)","Sentence: ""by nathan layne and maria caspani new york reuters new york suffered its deadliest single day from the novel coronavirus with 562 additional deaths in the last 24 hours for a"" → NEGATIVE (0.9999)",NEGATIVE,-0.9323559403419495,NEGATIVE,-0.9999338388442993
2020-04-03,Top 5 Things to Watch in Markets in the Week Ahead,"By Shrutee Sarkar and Rahul Karunakar
BENGALURU (Reuters) - The global recession that economists polled by Reuters say is under way will be deeper than thought a few weeks ago due...",top 5 things to watch in markets in the week ahead,by shrutee sarkar and rahul karunakar bengaluru reuters  the global recession that economists polled by reuters say is under way will be deeper than thought a few weeks ago due,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by shrutee sarkar and rahul karunakar bengaluru reuters the global recession that economists polled by reuters say is under way will be deeper than thought a few weeks ago due"" → NEGATIVE (0.8499)",POSITIVE,0.999607264995575,NEGATIVE,-0.8498851656913757
2020-04-01,Top 5 Things to Watch in Markets in the Week Ahead,"By Susan Cornwell
WASHINGTON (Reuters) - U.S. House Speaker Nancy Pelosi said on Wednesday she wants to virus-proof the November election by including funding to boost voting by...",top 5 things to watch in markets in the week ahead,by susan cornwell washington reuters  us house speaker nancy pelosi said on wednesday she wants to virusproof the november election by including funding to boost voting by,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by susan cornwell washington reuters us house speaker nancy pelosi said on wednesday she wants to virusproof the november election by including funding to boost voting by"" → NEGATIVE (0.9953)",POSITIVE,0.999607264995575,NEGATIVE,-0.9952534437179565
2020-04-01,Top 5 Things to Watch in Markets in the Week Ahead,"By Eric Onstad
LONDON (Reuters) - The coronavirus pandemic is battering the global steel sector as huge swathes of industry that use steel shut down, with Europe hardest hit since...",top 5 things to watch in markets in the week ahead,by eric onstad london reuters  the coronavirus pandemic is battering the global steel sector as huge swathes of industry that use steel shut down with europe hardest hit since,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by eric onstad london reuters the coronavirus pandemic is battering the global steel sector as huge swathes of industry that use steel shut down with europe hardest hit since"" → NEGATIVE (0.9921)",POSITIVE,0.999607264995575,NEGATIVE,-0.9921243786811829
2020-04-01,Dow Futures Move Higher As Investors Brace for Earnings,"By Martin Quin Pollard
BEIJING (Reuters) - A team of Chinese scientists has isolated several antibodies that it says are ""extremely effective"" at blocking the ability of the new...",dow futures move higher as investors brace for earnings,by martin quin pollard beijing reuters  a team of chinese scientists has isolated several antibodies that it says are extremely effective at blocking the ability of the new,"Sentence: ""dow futures move higher as investors brace for earnings"" → NEGATIVE (0.9324)","Sentence: ""by martin quin pollard beijing reuters a team of chinese scientists has isolated several antibodies that it says are extremely effective at blocking the ability of the new"" → NEGATIVE (0.9961)",NEGATIVE,-0.9323559403419495,NEGATIVE,-0.9961206316947937
2020-03-31,Top 5 Things to Watch in Markets in the Week Ahead,"By Doina Chiacu
WASHINGTON (Reuters) - U.S. health officials said on Tuesday they are discussing whether to recommend that the general public wear face masks as a way to prevent...",top 5 things to watch in markets in the week ahead,by doina chiacu washington reuters  us health officials said on tuesday they are discussing whether to recommend that the general public wear face masks as a way to prevent,"Sentence: ""top 5 things to watch in markets in the week ahead"" → POSITIVE (0.9996)","Sentence: ""by doina chiacu washington reuters us health officials said on tuesday they are discussing whether to recommend that the general public wear face masks as a way to prevent"" → NEGATIVE (0.9962)",POSITIVE,0.999607264995575,NEGATIVE,-0.9961993098258972
