,Date,Title,Text,Processed Title,Processed Text,Sentiment Title,Sentiment Text,Positive Title,Positive Text
69,"Apr 28, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Barani Krishnan 
Investing.com - Gold prices dipped for a third-straight day as bullion’s biggest movers stayed to the sidelines watching the gradual reopening of business in...",top 5 things to watch in markets in the week ahead,by barani krishnan  investingcom  gold prices dipped for a thirdstraight day as bullions biggest movers stayed to the sidelines watching the gradual reopening of business in,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
70,"Apr 28, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Gina Lee, Peter Nurse and Kim Khan 
Investing.com - Drugmaker Pfizer (NYSE:PFE) could have a vaccine for Covid-19 to use in emergencies by the fall if testing goes well,...",dow futures move higher as investors brace for earnings,by gina lee peter nurse and kim khan  investingcom  drugmaker pfizer nysepfe could have a vaccine for covid19 to use in emergencies by the fall if testing goes well,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.2732}",False,True
71,"Apr 28, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Steve Holland and Doina Chiacu
WASHINGTON (Reuters) - U.S. President Donald Trump's pause in holding White House coronavirus briefings only lasted the weekend as he took center...",top 5 things to watch in markets in the week ahead,by steve holland and doina chiacu washington reuters  us president donald trumps pause in holding white house coronavirus briefings only lasted the weekend as he took center,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
72,"Apr 28, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Nathan Layne and Maria Caspani
(Reuters) - New York Governor Andrew Cuomo said on Monday his stay-at-home order will likely be extended beyond May 15 in many parts of the state,...",dow futures move higher as investors brace for earnings,by nathan layne and maria caspani reuters  new york governor andrew cuomo said on monday his stayathome order will likely be extended beyond may 15 in many parts of the state,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
73,"Apr 27, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com – Certain areas of New York state will reopen in the middle of next month, Governor Andrew Cuomo said Monday.
General Motors...",oil rises as opec members voice support for supply cut,by gina lee peter nurse and kim khan investingcom  certain areas of new york state will reopen in the middle of next month governor andrew cuomo said monday general motors,"{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.2732}",True,True
74,"Apr 27, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Tina Bellon
NEW YORK (Reuters) - New York City, the epicenter of the U.S. coronavirus outbreak, will close some streets to vehicle traffic, expand sidewalks and create temporary...",top 5 things to watch in markets in the week ahead,by tina bellon new york reuters  new york city the epicenter of the us coronavirus outbreak will close some streets to vehicle traffic expand sidewalks and create temporary,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.5267}",True,True
75,"Apr 24, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com - President Donald Trump signed Friday the fourth U.S. stimulus package to aid the economy during the Covid-19 pandemic.
And...",top 5 things to watch in markets in the week ahead,by gina lee peter nurse and kim khan investingcom  president donald trump signed friday the fourth us stimulus package to aid the economy during the covid19 pandemic and,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
76,"Apr 23, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com – New York state showed an infection rate from Covid-19 of nearly 14%, the governor said Thursday.
Another round of...",top 5 things to watch in markets in the week ahead,by gina lee peter nurse and kim khan investingcom  new york state showed an infection rate from covid19 of nearly 14 the governor said thursday another round of,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
77,"Apr 23, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Brad Brooks and Andrew Hay
(Reuters) - Each day, hundreds of residents of Galveston County, Texas, are tested for the new coronavirus. Free diagnostic tests are being offered to...",top 5 things to watch in markets in the week ahead,by brad brooks and andrew hay reuters  each day hundreds of residents of galveston county texas are tested for the new coronavirus free diagnostic tests are being offered to,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.5106}",True,True
78,"Apr 22, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com - Former New York Mayor Michael Bloomberg will be working on a Covid-19 testing/tracing program for New York, Connecticut and...",top 5 things to watch in markets in the week ahead,by gina lee peter nurse and kim khan investingcom  former new york mayor michael bloomberg will be working on a covid19 testingtracing program for new york connecticut and,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
79,"Apr 22, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Doina Chiacu and Steve Holland
WASHINGTON (Reuters) - President Donald Trump and New York Governor Andrew Cuomo, two prominent figures in the U.S. coronavirus crisis who are...",top 5 things to watch in markets in the week ahead,by doina chiacu and steve holland washington reuters  president donald trump and new york governor andrew cuomo two prominent figures in the us coronavirus crisis who are,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.131, 'neu': 0.796, 'pos': 0.073, 'compound': -0.4215}",True,False
80,"Apr 22, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Farah Master
HONG KONG (Reuters) - Demand for plant-based protein foods is surging in Asia, suppliers say, as suspicion over possible links between wild animal meat and the new...",dow futures move higher as investors brace for earnings,by farah master hong kong reuters  demand for plantbased protein foods is surging in asia suppliers say as suspicion over possible links between wild animal meat and the new,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4767}",False,False
81,"Apr 22, 2020",Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Deena Beasley
(Reuters) - An old malaria drug touted by U.S. President Donald Trump as a ""game changer"" in the fight against the coronavirus provided no benefit and potentially...",oil rises as opec members voice support for supply cut,by deena beasley reuters  an old malaria drug touted by us president donald trump as a game changer in the fight against the coronavirus provided no benefit and potentially,"{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.182, 'neu': 0.727, 'pos': 0.091, 'compound': -0.25}",True,False
82,"Apr 21, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Kim Khan
Investing.com - Details of the next round of federal support for U.S. small businesses emerged Tuesday.
The bill will provide $250 billion more for the Paycheck...",top 5 things to watch in markets in the week ahead,by kim khan investingcom  details of the next round of federal support for us small businesses emerged tuesday the bill will provide 250 billion more for the paycheck,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4019}",True,True
83,"Apr 21, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com – Hospitalizations in New York state for Covid1-9 are ""basically flat,"" according to its governor. 
The World Health...",top 5 things to watch in markets in the week ahead,by gina lee peter nurse and kim khan investingcom  hospitalizations in new york state for covid19 are basically flat according to its governor  the world health,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
84,"Apr 20, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Gregory Scruggs
OLYMPIA, WA. (Reuters) - An estimated 2,500 people rallied at the Washington state capitol on Sunday to protest Democratic Governor Jay Inslee’s stay-at-home...",top 5 things to watch in markets in the week ahead,by gregory scruggs olympia wa reuters  an estimated 2500 people rallied at the washington state capitol on sunday to protest democratic governor jay inslees stayathome,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.25}",True,False
85,"Apr 16, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Peter Nurse and Kim Khan
Investing.com - President Donald Trump will unveil his guidelines for restarting the U.S. economy Thursday evening, and those guidelines will...",top 5 things to watch in markets in the week ahead,by gina lee peter nurse and kim khan investingcom  president donald trump will unveil his guidelines for restarting the us economy thursday evening and those guidelines will,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
86,"Apr 16, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Maria Caspani and Jessica Resnick-Ault
NEW YORK (Reuters) - The death toll from the coronavirus pandemic in the United States approached 31,000 on Wednesday as governors began...",top 5 things to watch in markets in the week ahead,by maria caspani and jessica resnickault new york reuters  the death toll from the coronavirus pandemic in the united states approached 31000 on wednesday as governors began,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.123, 'neu': 0.789, 'pos': 0.088, 'compound': -0.2732}",True,False
87,"Apr 15, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Gina Lee, Peter Nurse, Kim Khan and Yasin Ebrahim
Investing.com - Germany will begin reopening its economy next week, while some U.S. states seeing lower impact from the...",dow futures move higher as investors brace for earnings,by gina lee peter nurse kim khan and yasin ebrahim investingcom  germany will begin reopening its economy next week while some us states seeing lower impact from the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.296}",False,False
88,"Apr 15, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Megan Davies
NEW YORK (Reuters) - The coronavirus pandemic and economic shutdowns could have multiple second-order impacts such as deflation in some economies, a loss of output,...",top 5 things to watch in markets in the week ahead,by megan davies new york reuters  the coronavirus pandemic and economic shutdowns could have multiple secondorder impacts such as deflation in some economies a loss of output,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.3182}",True,False
89,"Apr 15, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Tina Bellon
(Reuters) - Uber Technologies (NYSE:UBER) Inc on Wednesday said customers in New York City and the Miami area could now order restaurant meal deliveries over the...",dow futures move higher as investors brace for earnings,by tina bellon reuters  uber technologies nyseuber inc on wednesday said customers in new york city and the miami area could now order restaurant meal deliveries over the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",False,False
90,"Apr 14, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Geoffrey Smith and Kim Khan
Investing.com - A May 1 restart to the U.S. economy may be “a bit overly optimistic,” Anthony Fauci, head of the National...",top 5 things to watch in markets in the week ahead,by gina lee geoffrey smith and kim khan investingcom  a may 1 restart to the us economy may be a bit overly optimistic anthony fauci head of the national,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.3182}",True,True
91,"Apr 13, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Isla Binnie
MADRID (Reuters) - A factory in northern Spain that makes gearboxes for wind turbines welcomed back workers on Monday after a two-week lockdown across the country to...",top 5 things to watch in markets in the week ahead,by isla binnie madrid reuters  a factory in northern spain that makes gearboxes for wind turbines welcomed back workers on monday after a twoweek lockdown across the country to,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.34}",True,True
92,"Apr 11, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Jeff Mason
WASHINGTON (Reuters) - President Donald Trump said on Friday he faced his biggest decision yet with regard to when to re-open the U.S. economy from its coronavirus...",top 5 things to watch in markets in the week ahead,by jeff mason washington reuters  president donald trump said on friday he faced his biggest decision yet with regard to when to reopen the us economy from its coronavirus,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
93,"Apr 09, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Geoffrey Smith and Kim Khan
Investing.com - U.S. Treasury Secretary Steve Mnuchin said Thursday the U.S. economy could open up next month, while Federal Reserve...",top 5 things to watch in markets in the week ahead,by gina lee geoffrey smith and kim khan investingcom  us treasury secretary steve mnuchin said thursday the us economy could open up next month while federal reserve,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.2023}",True,True
94,"Apr 08, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee, Geoffrey Smith and Kim Khan
Investing.com - Social Distancing is working in New York state and the curve of the coronavirus is flattening, New York Governor Andrew...",top 5 things to watch in markets in the week ahead,by gina lee geoffrey smith and kim khan investingcom  social distancing is working in new york state and the curve of the coronavirus is flattening new york governor andrew,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",True,False
95,"Apr 06, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Erman
(Reuters) - CVS Health Corp (N:CVS), called on by the Trump administration last month to help test Americans for infections from the new coronavirus, said it was...",top 5 things to watch in markets in the week ahead,by michael erman reuters  cvs health corp ncvs called on by the trump administration last month to help test americans for infections from the new coronavirus said it was,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4019}",True,True
96,"Apr 06, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Patpicha Tanakasempipat
BANGKOK (Reuters) - The United States had no knowledge of a shipment of face masks bound for Germany that officials in Berlin have accused it of...",top 5 things to watch in markets in the week ahead,by patpicha tanakasempipat bangkok reuters  the united states had no knowledge of a shipment of face masks bound for germany that officials in berlin have accused it of,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.141, 'neu': 0.769, 'pos': 0.09, 'compound': -0.1531}",True,False
97,"Apr 05, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Dan Burns
(Reuters) - The job losses suffered in March as the U.S. economy shut down in the face of the novel coronavirus pandemic were widespread but still were...",top 5 things to watch in markets in the week ahead,by dan burns reuters  the job losses suffered in march as the us economy shut down in the face of the novel coronavirus pandemic were widespread but still were,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.125, 'neu': 0.823, 'pos': 0.052, 'compound': -0.3182}",True,False
98,"Apr 03, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Alexander Marrow
MOSCOW (Reuters) - President Vladimir Putin on Friday accepted the third resignation of a regional governor within two days after calling on Russia's far-flung...",top 5 things to watch in markets in the week ahead,by alexander marrow moscow reuters  president vladimir putin on friday accepted the third resignation of a regional governor within two days after calling on russias farflung,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.081, 'neu': 0.842, 'pos': 0.077, 'compound': -0.0258}",True,False
99,"Apr 03, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Nathan Layne and Maria Caspani
NEW YORK (Reuters) - New York suffered its deadliest single day from the novel coronavirus, with 562 additional deaths in the last 24 hours for a...",dow futures move higher as investors brace for earnings,by nathan layne and maria caspani new york reuters  new york suffered its deadliest single day from the novel coronavirus with 562 additional deaths in the last 24 hours for a,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.096, 'neu': 0.836, 'pos': 0.069, 'compound': -0.2263}",False,False
100,"Apr 03, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Shrutee Sarkar and Rahul Karunakar
BENGALURU (Reuters) - The global recession that economists polled by Reuters say is under way will be deeper than thought a few weeks ago due...",top 5 things to watch in markets in the week ahead,by shrutee sarkar and rahul karunakar bengaluru reuters  the global recession that economists polled by reuters say is under way will be deeper than thought a few weeks ago due,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.4215}",True,False
101,"Apr 01, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Susan Cornwell
WASHINGTON (Reuters) - U.S. House Speaker Nancy Pelosi said on Wednesday she wants to virus-proof the November election by including funding to boost voting by...",top 5 things to watch in markets in the week ahead,by susan cornwell washington reuters  us house speaker nancy pelosi said on wednesday she wants to virusproof the november election by including funding to boost voting by,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4019}",True,True
102,"Apr 01, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Eric Onstad
LONDON (Reuters) - The coronavirus pandemic is battering the global steel sector as huge swathes of industry that use steel shut down, with Europe hardest hit since...",top 5 things to watch in markets in the week ahead,by eric onstad london reuters  the coronavirus pandemic is battering the global steel sector as huge swathes of industry that use steel shut down with europe hardest hit since,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.3182}",True,True
103,"Apr 01, 2020",Dow Futures Move Higher As Investors Brace for Earnings,"By Martin Quin Pollard
BEIJING (Reuters) - A team of Chinese scientists has isolated several antibodies that it says are ""extremely effective"" at blocking the ability of the new...",dow futures move higher as investors brace for earnings,by martin quin pollard beijing reuters  a team of chinese scientists has isolated several antibodies that it says are extremely effective at blocking the ability of the new,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.153, 'neu': 0.679, 'pos': 0.168, 'compound': 0.1354}",False,True
104,"Mar 31, 2020",Top 5 Things to Watch in Markets in the Week Ahead,"By Doina Chiacu
WASHINGTON (Reuters) - U.S. health officials said on Tuesday they are discussing whether to recommend that the general public wear face masks as a way to prevent...",top 5 things to watch in markets in the week ahead,by doina chiacu washington reuters  us health officials said on tuesday they are discussing whether to recommend that the general public wear face masks as a way to prevent,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3818}",True,True
